Scenario,Pattern,Strength_pct,Algorithm,TrialIndex,R_task,R_time,CRI,throughputRecovery,feasibilityRate,completionRate,failedRate,meanCompletionTime
large,random,30,SROM,3,0.755424063116371,0,0.377712031558185,0.111111111111111,0.666666666666667,0.666666666666667,0.333333333333333,167.725
large,random,30,SROM,4,0.707661290322581,0.0617760617760618,0.384718676049321,0.1875,0.65,0.65,0.35,167.833333333333
large,random,30,SROM,5,0.660678642714571,0,0.330339321357285,0.142857142857143,0.65,0.65,0.35,171.448717948718
large,random,30,SROM,6,0.725450901803607,0,0.362725450901804,0.210526315789474,0.666666666666667,0.666666666666667,0.333333333333333,172.7625
large,random,30,SROM,7,0.716269841269841,0.0522388059701493,0.384254323619995,0.208333333333333,0.675,0.675,0.325,173.185185185185
large,random,30,SROM,8,0.760956175298805,0,0.380478087649402,0.181818181818182,0.666666666666667,0.666666666666667,0.333333333333333,167.45
large,random,30,SROM,9,0.717391304347826,0,0.358695652173913,0.192307692307692,0.675,0.675,0.325,170.864197530864
large,random,30,SROM,10,0.78672032193159,0.0606060606060606,0.423663191268825,0.294117647058824,0.691666666666667,0.691666666666667,0.308333333333333,171.987951807229
large,random,30,Hungarian (Ours),1,0.632016632016632,1,0.816008316008316,1,0.633333333333333,0.633333333333333,0.366666666666667,133.605263157895
large,random,30,Hungarian (Ours),2,0.661122661122661,1,0.830561330561331,1,0.658333333333333,0.658333333333333,0.341666666666667,133.20253164557
large,random,30,Hungarian (Ours),3,0.636174636174636,1,0.818087318087318,1,0.583333333333333,0.583333333333333,0.416666666666667,128.571428571429
large,random,30,Hungarian (Ours),4,0.656964656964657,1,0.828482328482329,1,0.658333333333333,0.658333333333333,0.341666666666667,133.620253164557
large,random,30,Hungarian (Ours),5,0.673596673596674,1,0.836798336798337,1,0.675,0.675,0.325,136.740740740741
large,random,30,Hungarian (Ours),6,0.686070686070686,1,0.843035343035343,1,0.675,0.675,0.325,134.481481481481
large,random,30,Hungarian (Ours),7,0.677754677754678,1,0.838877338877339,1,0.675,0.675,0.325,137.296296296296
large,random,30,Hungarian (Ours),8,0.681912681912682,1,0.840956340956341,1,0.683333333333333,0.683333333333333,0.316666666666667,138.646341463415
large,random,30,Hungarian (Ours),9,0.669438669438669,1,0.834719334719335,1,0.675,0.675,0.325,136.765432098765
large,random,30,Hungarian (Ours),10,0.648648648648649,1,0.824324324324324,1,0.641666666666667,0.641666666666667,0.358333333333333,131.675324675325
large,random,40,RRAM,1,0.400398406374502,0.151408450704225,0.275903428539364,0.318181818181818,0.4,0.4,0.6,147.729166666667
large,random,40,RRAM,2,0.315463917525773,0.285171102661597,0.300317510093685,0.2,0.325,0.325,0.675,129.974358974359
large,random,40,RRAM,3,0.351515151515152,0.228,0.289757575757576,0.266666666666667,0.358333333333333,0.358333333333333,0.641666666666667,132.348837209302
large,random,40,RRAM,4,0.504655493482309,0,0.252327746741155,0.368421052631579,0.533333333333333,0.533333333333333,0.466666666666667,165.1875
large,random,40,RRAM,5,0.340637450199203,0.0785714285714286,0.209604439385316,0.136363636363636,0.358333333333333,0.358333333333333,0.641666666666667,134.209302325581
large,random,40,RRAM,6,0.501845018450184,0,0.250922509225092,0.419354838709677,0.491666666666667,0.491666666666667,0.508333333333333,158.186440677966
large,random,40,RRAM,7,0.444664031620553,0.117424242424242,0.281044137022398,0.423076923076923,0.466666666666667,0.466666666666667,0.533333333333333,154.696428571429
large,random,40,RRAM,8,0.370741482965932,0,0.185370741482966,0.368421052631579,0.366666666666667,0.366666666666667,0.633333333333333,144.613636363636
large,random,40,RRAM,9,0.320987654320988,0.252032520325203,0.286510087323095,0.333333333333333,0.325,0.325,0.675,124.948717948718
large,random,40,RRAM,10,0.362725450901804,0.0830188679245283,0.222872159413166,0.263157894736842,0.366666666666667,0.366666666666667,0.633333333333333,136.204545454545
large,random,40,BDTR,1,0.732673267326733,0,0.366336633663366,0.4,0.683333333333333,0.683333333333333,0.316666666666667,172.853658536585
large,random,40,BDTR,2,0.643137254901961,0.0433070866141733,0.343222170758067,0.0666666666666667,0.616666666666667,0.616666666666667,0.383333333333333,165.121621621622
large,random,40,BDTR,3,0.664705882352941,0,0.332352941176471,0.166666666666667,0.616666666666667,0.616666666666667,0.383333333333333,165.527027027027
large,random,40,BDTR,4,0.635108481262327,0.0118110236220472,0.323459752442187,0.296296296296296,0.633333333333333,0.633333333333333,0.366666666666667,173.578947368421
large,random,40,BDTR,5,0.67258382642998,0.0725806451612904,0.372582235795635,0.185185185185185,0.6,0.6,0.4,153.083333333333
large,random,40,BDTR,6,0.641732283464567,0,0.320866141732283,0.142857142857143,0.616666666666667,0.616666666666667,0.383333333333333,170.040540540541
large,random,40,BDTR,7,0.697813121272366,0,0.348906560636183,0.304347826086957,0.666666666666667,0.666666666666667,0.333333333333333,172.1375
large,random,40,BDTR,8,0.607843137254902,0,0.303921568627451,0.133333333333333,0.616666666666667,0.616666666666667,0.383333333333333,167.959459459459
large,random,40,BDTR,9,0.62426614481409,0,0.312133072407045,0.161290322580645,0.616666666666667,0.616666666666667,0.383333333333333,168.027027027027
large,random,40,BDTR,10,0.637426900584795,0,0.318713450292398,0.212121212121212,0.616666666666667,0.616666666666667,0.383333333333333,167.135135135135
large,random,40,SROM,1,0.740157480314961,0,0.37007874015748,0.285714285714286,0.683333333333333,0.683333333333333,0.316666666666667,173.707317073171
large,random,40,SROM,2,0.650887573964497,0,0.325443786982249,0.0740740740740741,0.608333333333333,0.608333333333333,0.391666666666667,164.547945205479
large,random,40,SROM,3,0.691552062868369,0.104803493449782,0.398177778159076,0.0689655172413793,0.591666666666667,0.591666666666667,0.408333333333333,153.338028169014
large,random,40,SROM,4,0.637080867850099,0.0597014925373134,0.348391180193706,0.185185185185185,0.633333333333333,0.633333333333333,0.366666666666667,173.144736842105
large,random,40,SROM,5,0.7,0.0842911877394636,0.392145593869732,0.166666666666667,0.625,0.625,0.375,158.56
large,random,40,SROM,6,0.690802348336595,0,0.345401174168297,0.161290322580645,0.625,0.625,0.375,166.746666666667
large,random,40,SROM,7,0.709233791748527,0,0.354616895874263,0.241379310344828,0.666666666666667,0.666666666666667,0.333333333333333,171.525
large,random,40,SROM,8,0.653465346534653,0,0.326732673267327,0.08,0.633333333333333,0.633333333333333,0.366666666666667,167.473684210526
large,random,40,SROM,9,0.691699604743083,0,0.345849802371542,0.230769230769231,0.633333333333333,0.633333333333333,0.366666666666667,170.894736842105
large,random,40,SROM,10,0.675834970530452,0.0537190082644629,0.364776989397457,0.0689655172413793,0.591666666666667,0.591666666666667,0.408333333333333,158.394366197183
large,random,40,Hungarian (Ours),1,0.69022869022869,1,0.845114345114345,1,0.691666666666667,0.691666666666667,0.308333333333333,139.373493975904
large,random,40,Hungarian (Ours),2,0.681912681912682,1,0.840956340956341,1,0.683333333333333,0.683333333333333,0.316666666666667,139.09756097561
large,random,40,Hungarian (Ours),3,0.665280665280665,1,0.832640332640333,1,0.658333333333333,0.658333333333333,0.341666666666667,132.481012658228
large,random,40,Hungarian (Ours),4,0.611226611226611,1,0.805613305613306,1,0.625,0.625,0.375,134.04
large,random,40,Hungarian (Ours),5,0.644490644490645,1,0.822245322245322,1,0.65,0.65,0.35,129.102564102564
large,random,40,Hungarian (Ours),6,0.686070686070686,1,0.843035343035343,1,0.675,0.675,0.325,135.592592592593
large,random,40,Hungarian (Ours),7,0.665280665280665,1,0.832640332640333,1,0.65,0.65,0.35,134.038461538462
large,random,40,Hungarian (Ours),8,0.618257261410788,0.68609865470852,0.652177958059654,1,0.616666666666667,0.616666666666667,0.383333333333333,130.797297297297
large,random,40,Hungarian (Ours),9,0.642411642411642,0.463302752293578,0.55285719735261,1,0.65,0.65,0.35,136.128205128205
large,random,40,Hungarian (Ours),10,0.671517671517671,0.60082304526749,0.636170358392581,1,0.666666666666667,0.666666666666667,0.333333333333333,135.5125
large,balanced,20,RRAM,1,0.316770186335404,0.625,0.470885093167702,0.333333333333333,0.325,0.325,0.675,125.794871794872
large,balanced,20,RRAM,2,0.318181818181818,0.366548042704626,0.342364930443222,0.5,0.325,0.325,0.675,131.358974358974
large,balanced,20,RRAM,3,0.525,0.190114068441065,0.357557034220532,0.425,0.5,0.5,0.5,151.8
large,balanced,20,RRAM,4,0.328,0.290697674418605,0.309348837209302,0.3,0.341666666666667,0.341666666666667,0.658333333333333,132.926829268293
large,balanced,20,RRAM,5,0.332640332640333,1,0.666320166320166,1,0.341666666666667,0.341666666666667,0.658333333333333,127.09756097561
large,balanced,20,RRAM,6,0.335341365461847,0.245210727969349,0.290276046715598,0.277777777777778,0.35,0.35,0.65,129.952380952381
large,balanced,20,RRAM,7,0.368951612903226,0.201970443349754,0.28546102812649,0.3125,0.383333333333333,0.383333333333333,0.616666666666667,138.934782608696
large,balanced,20,RRAM,8,0.305555555555556,0.405405405405405,0.35548048048048,0.333333333333333,0.325,0.325,0.675,129.307692307692
large,balanced,20,RRAM,9,0.332640332640333,1,0.666320166320166,1,0.341666666666667,0.341666666666667,0.658333333333333,127.09756097561
large,balanced,20,RRAM,10,0.332657200811359,0.196078431372549,0.264367816091954,0.307692307692308,0.35,0.35,0.65,133.571428571429
large,balanced,20,BDTR,1,0.752032520325203,0.102564102564103,0.427298311444653,0.166666666666667,0.658333333333333,0.658333333333333,0.341666666666667,170.126582278481
large,balanced,20,BDTR,2,0.685370741482966,0.0392857142857143,0.36232822788434,0.105263157894737,0.608333333333333,0.608333333333333,0.391666666666667,174.205479452055
large,balanced,20,BDTR,3,0.703187250996016,0.00396825396825395,0.353577752482135,0.136363636363636,0.658333333333333,0.658333333333333,0.341666666666667,172.936708860759
large,balanced,20,BDTR,4,0.645544554455446,0,0.322772277227723,0,0.583333333333333,0.583333333333333,0.416666666666667,167.857142857143
large,balanced,20,BDTR,5,0.709349593495935,0.426229508196721,0.567789550846328,0.0833333333333333,0.658333333333333,0.658333333333333,0.341666666666667,169.708860759494
large,balanced,20,BDTR,6,0.731462925851703,0.073076923076923,0.402269924464313,0.0526315789473684,0.633333333333333,0.633333333333333,0.366666666666667,169.421052631579
large,balanced,20,BDTR,7,0.739754098360656,0.0841584158415841,0.41195625710112,0.125,0.633333333333333,0.633333333333333,0.366666666666667,167.447368421053
large,balanced,20,BDTR,8,0.660079051383399,0.075,0.3675395256917,0.153846153846154,0.6,0.6,0.4,167.361111111111
