Scenario,Algorithm,RunIndex,R_task,R_time,CRI,throughputRecovery,feasibilityRate,completionRate,failedRate,meanCompletionTime
large,RRAM,3,0.482889733840304,0.488126649076517,0.485508191458411,0.391304347826087,0.491666666666667,0.491666666666667,0.508333333333333,163.898305084746
large,RRAM,4,0.354,0.497237569060773,0.425618784530387,0.05,0.35,0.35,0.65,129.119047619048
large,RRAM,5,0.433781190019194,0.427440633245383,0.430610911632288,0.195121951219512,0.433333333333333,0.433333333333333,0.566666666666667,145.442307692308
large,RRAM,6,0.409615384615385,0.456233421750663,0.432924403183024,0.225,0.441666666666667,0.441666666666667,0.558333333333333,133.22641509434
large,RRAM,7,0.371031746031746,0.480662983425414,0.42584736472858,0.208333333333333,0.375,0.375,0.625,138.155555555556
large,RRAM,8,0.363636363636364,0.534246575342466,0.448941469489415,0.5,0.366666666666667,0.366666666666667,0.633333333333333,124.272727272727
large,RRAM,9,0.341513292433538,0.482666666666667,0.412089979550102,0.555555555555556,0.341666666666667,0.341666666666667,0.658333333333333,122.853658536585
large,RRAM,10,0.314168377823409,0.50131926121372,0.407743819518564,0.428571428571429,0.333333333333333,0.333333333333333,0.666666666666667,125.375
large,RRAM,11,0.352577319587629,0.512,0.432288659793814,0.2,0.358333333333333,0.358333333333333,0.641666666666667,125.023255813953
large,RRAM,12,0.431102362204724,0.505494505494505,0.468298433849615,0.392857142857143,0.408333333333333,0.408333333333333,0.591666666666667,148.69387755102
large,RRAM,13,0.356713426853707,0.666666666666667,0.511690046760187,0.210526315789474,0.375,0.375,0.625,139.355555555556
large,RRAM,14,0.315573770491803,0.557184750733138,0.436379260612471,0.25,0.316666666666667,0.316666666666667,0.683333333333333,130.605263157895
large,RRAM,15,0.312883435582822,0.513888888888889,0.413386162235855,0.333333333333333,0.308333333333333,0.308333333333333,0.691666666666667,105.756756756757
large,RRAM,16,0.528957528957529,0.524725274725275,0.526841401841402,0.368421052631579,0.533333333333333,0.533333333333333,0.466666666666667,158.65625
large,RRAM,17,0.404255319148936,0.43360433604336,0.418929827596148,0.0810810810810811,0.416666666666667,0.416666666666667,0.583333333333333,140.88
large,RRAM,18,0.434869739478958,0.474934036939314,0.454901888209136,0.368421052631579,0.433333333333333,0.433333333333333,0.566666666666667,140.25
large,RRAM,19,0.313524590163934,0.497282608695652,0.405403599429793,0.125,0.308333333333333,0.308333333333333,0.691666666666667,105.918918918919
large,RRAM,20,0.349397590361446,0.512893982808023,0.431145786584734,0.333333333333333,0.366666666666667,0.366666666666667,0.633333333333333,136.386363636364
large,RRAM,21,0.454901960784314,0.673184357541899,0.564043159163107,0.333333333333333,0.441666666666667,0.441666666666667,0.558333333333333,160.11320754717
large,RRAM,22,0.384158415841584,0.505376344086022,0.444767379963803,0.4,0.375,0.375,0.625,149.2
large,RRAM,23,0.49146110056926,0.475806451612903,0.483633776091082,0.361702127659574,0.475,0.475,0.525,151.736842105263
large,RRAM,24,0.374031007751938,0.442359249329759,0.408195128540848,0.138888888888889,0.391666666666667,0.391666666666667,0.608333333333333,141.404255319149
large,RRAM,25,0.428294573643411,0.477211796246649,0.45275318494503,0.25,0.416666666666667,0.416666666666667,0.583333333333333,149.56
large,RRAM,26,0.442965779467681,0.490140845070423,0.466553312269052,0.369565217391304,0.45,0.45,0.55,157.240740740741
large,RRAM,27,0.329317269076305,0.607142857142857,0.468230063109581,0.222222222222222,0.35,0.35,0.65,137.333333333333
large,RRAM,28,0.301204819277108,0.556338028169014,0.428771423723061,0,0.325,0.325,0.675,119.974358974359
large,RRAM,29,0.361396303901437,0.631410256410256,0.496403280155847,0.285714285714286,0.366666666666667,0.366666666666667,0.633333333333333,126.136363636364
large,RRAM,30,0.34816247582205,0.452513966480447,0.400338221151249,0.108108108108108,0.383333333333333,0.383333333333333,0.616666666666667,145.260869565217
large,RRAM,31,0.383399209486166,0.455525606469003,0.419462407977584,0.153846153846154,0.4,0.4,0.6,150.4375
large,RRAM,32,0.439121756487026,0.569767441860465,0.504444599173746,0.476190476190476,0.416666666666667,0.416666666666667,0.583333333333333,132.04
large,RRAM,33,0.342629482071713,0.477572559366755,0.410101020719234,0.181818181818182,0.35,0.35,0.65,140.857142857143
large,RRAM,34,0.518164435946463,0.506702412868633,0.512433424407548,0.395348837209302,0.516666666666667,0.516666666666667,0.483333333333333,155.112903225806
large,RRAM,35,0.398406374501992,0.524725274725275,0.461565824613633,0.272727272727273,0.408333333333333,0.408333333333333,0.591666666666667,151.959183673469
large,RRAM,36,0.413255360623782,0.440860215053763,0.427057787838773,0.363636363636364,0.391666666666667,0.391666666666667,0.608333333333333,141.276595744681
large,RRAM,37,0.448692152917505,0.460732984293194,0.454712568605349,0.176470588235294,0.433333333333333,0.433333333333333,0.566666666666667,150.596153846154
large,RRAM,38,0.364,0.549848942598187,0.456924471299094,0.2,0.375,0.375,0.625,131.622222222222
large,RRAM,39,0.490384615384615,0.447222222222222,0.468803418803419,0.375,0.483333333333333,0.483333333333333,0.516666666666667,146.103448275862
large,RRAM,40,0.487619047619048,0.490765171503958,0.489192109561503,0.444444444444444,0.483333333333333,0.483333333333333,0.516666666666667,150.758620689655
large,RRAM,41,0.381889763779528,0.518617021276596,0.450253392528062,0.214285714285714,0.4,0.4,0.6,150.229166666667
large,RRAM,42,0.380952380952381,0.498614958448753,0.439783669700567,0.25,0.383333333333333,0.383333333333333,0.616666666666667,132.282608695652
large,RRAM,43,0.306613226452906,0.417553191489362,0.362083208971134,0.0526315789473684,0.333333333333333,0.333333333333333,0.666666666666667,119.525
large,RRAM,44,0.426716141001855,0.523255813953488,0.474985977477672,0.305084745762712,0.458333333333333,0.458333333333333,0.541666666666667,163.509090909091
large,RRAM,45,0.43614931237721,0.508152173913043,0.472150743145127,0.344827586206897,0.416666666666667,0.416666666666667,0.583333333333333,152.48
large,RRAM,46,0.31547619047619,0.625418060200669,0.47044712533843,0.125,0.325,0.325,0.675,121.025641025641
large,RRAM,47,0.369565217391304,0.51063829787234,0.440101757631822,0.192307692307692,0.366666666666667,0.366666666666667,0.633333333333333,134.704545454545
large,RRAM,48,0.359756097560976,0.485254691689008,0.422505394624992,0.416666666666667,0.375,0.375,0.625,124.755555555556
large,RRAM,49,0.495049504950495,0.48936170212766,0.492205603539077,0.48,0.483333333333333,0.483333333333333,0.516666666666667,143.155172413793
large,RRAM,50,0.454545454545455,0.575916230366492,0.515230842455973,0.6,0.45,0.45,0.55,158.240740740741
large,RRAM,51,0.372427983539095,0.580745341614907,0.476586662577001,0.5,0.383333333333333,0.383333333333333,0.616666666666667,132.717391304348
large,RRAM,52,0.356573705179283,0.492105263157895,0.424339484168589,0.227272727272727,0.358333333333333,0.358333333333333,0.641666666666667,151.906976744186
large,RRAM,53,0.383429672447013,0.476439790575916,0.429934731511465,0.179487179487179,0.391666666666667,0.391666666666667,0.608333333333333,153.702127659574
large,RRAM,54,0.389795918367347,0.523943661971831,0.456869790169589,0.3,0.4,0.4,0.6,133.708333333333
large,RRAM,55,0.462925851703407,0.488188976377953,0.47555741404068,0.578947368421053,0.416666666666667,0.416666666666667,0.583333333333333,128.8
large,RRAM,56,0.432432432432432,0.464864864864865,0.448648648648649,0.210526315789474,0.433333333333333,0.433333333333333,0.566666666666667,147.115384615385
large,RRAM,57,0.342629482071713,0.467018469656992,0.404823975864353,0.363636363636364,0.358333333333333,0.358333333333333,0.641666666666667,138.953488372093
large,RRAM,58,0.341085271317829,0.501466275659824,0.421275773488827,0.0555555555555556,0.358333333333333,0.358333333333333,0.641666666666667,130.697674418605
large,RRAM,59,0.371769383697813,0.658064516129032,0.514916949913423,0.130434782608696,0.383333333333333,0.383333333333333,0.616666666666667,141.608695652174
large,RRAM,60,0.36078431372549,0.437333333333333,0.399058823529412,0.2,0.358333333333333,0.358333333333333,0.641666666666667,128.883720930233
large,RRAM,61,0.442084942084942,0.495750708215297,0.46891782515012,0.342105263157895,0.458333333333333,0.458333333333333,0.541666666666667,150.527272727273
large,RRAM,62,0.342592592592593,0.409340659340659,0.375966625966626,0.15,0.391666666666667,0.391666666666667,0.608333333333333,140.957446808511
large,RRAM,63,0.371819960861057,0.5,0.435909980430528,0.258064516129032,0.383333333333333,0.383333333333333,0.616666666666667,139.760869565217
large,RRAM,64,0.412698412698413,0.473262032085562,0.442980222391987,0.166666666666667,0.433333333333333,0.433333333333333,0.566666666666667,134.442307692308
large,RRAM,65,0.416506717850288,0.47244094488189,0.444473831366089,0.317073170731707,0.416666666666667,0.416666666666667,0.583333333333333,161.78
large,RRAM,66,0.472370766488414,0.562666666666667,0.51751871657754,0.333333333333333,0.525,0.525,0.475,171.365079365079
large,RRAM,67,0.320717131474104,0.451086956521739,0.385902043997921,0.0454545454545455,0.333333333333333,0.333333333333333,0.666666666666667,126.5
large,RRAM,68,0.387596899224806,0.4579945799458,0.422795739585303,0.222222222222222,0.425,0.425,0.575,137.274509803922
large,RRAM,69,0.41130604288499,0.563685636856369,0.487495839870679,0.393939393939394,0.416666666666667,0.416666666666667,0.583333333333333,135.64
large,RRAM,70,0.315369261477046,0.533333333333333,0.42435129740519,0.285714285714286,0.333333333333333,0.333333333333333,0.666666666666667,128.875
large,RRAM,71,0.523992322456814,0.480211081794195,0.502101702125505,0.463414634146341,0.516666666666667,0.516666666666667,0.483333333333333,145.516129032258
large,RRAM,72,0.333996023856859,0.485714285714286,0.409855154785572,0.260869565217391,0.35,0.35,0.65,123.380952380952
large,RRAM,73,0.466403162055336,0.603333333333333,0.534868247694335,0.461538461538462,0.441666666666667,0.441666666666667,0.558333333333333,136.056603773585
large,RRAM,74,0.413461538461538,0.511494252873563,0.462477895667551,0.275,0.458333333333333,0.458333333333333,0.541666666666667,155.945454545455
large,RRAM,75,0.3420523138833,0.421333333333333,0.381692823608317,0,0.366666666666667,0.366666666666667,0.633333333333333,133.545454545455
large,RRAM,76,0.466410748560461,0.525,0.49570537428023,0.219512195121951,0.466666666666667,0.466666666666667,0.533333333333333,151.946428571429
large,RRAM,77,0.391554702495202,0.486111111111111,0.438832906803156,0.195121951219512,0.416666666666667,0.416666666666667,0.583333333333333,148.2
large,RRAM,78,0.47,0.492146596858639,0.481073298429319,0.55,0.441666666666667,0.441666666666667,0.558333333333333,144.698113207547
large,RRAM,79,0.330798479087452,0.450261780104712,0.390530129596082,0.173913043478261,0.358333333333333,0.358333333333333,0.641666666666667,139.325581395349
large,RRAM,80,0.397727272727273,0.52445652173913,0.461091897233202,0.25,0.416666666666667,0.416666666666667,0.583333333333333,159.3
large,RRAM,81,0.30879345603272,0.56687898089172,0.43783621846222,0.111111111111111,0.325,0.325,0.675,127.666666666667
large,RRAM,82,0.355289421157685,0.50958904109589,0.432439231126788,0.19047619047619,0.375,0.375,0.625,143.422222222222
large,RRAM,83,0.363449691991786,0.613636363636364,0.488543027814075,0.714285714285714,0.383333333333333,0.383333333333333,0.616666666666667,126.673913043478
large,RRAM,84,0.469902912621359,0.637462235649547,0.553682574135453,0.285714285714286,0.458333333333333,0.458333333333333,0.541666666666667,153.581818181818
large,RRAM,85,0.418650793650794,0.532608695652174,0.475629744651484,0.375,0.433333333333333,0.433333333333333,0.566666666666667,147.423076923077
large,RRAM,86,0.393075356415479,0.525469168900804,0.459272262658141,0.636363636363636,0.416666666666667,0.416666666666667,0.583333333333333,144.48
large,RRAM,87,0.400394477317554,0.518731988472622,0.459563232895088,0.259259259259259,0.416666666666667,0.416666666666667,0.583333333333333,133.2
large,RRAM,88,0.432,0.549019607843137,0.490509803921569,0.2,0.441666666666667,0.441666666666667,0.558333333333333,150.377358490566
large,RRAM,89,0.326295585412668,0.471204188481675,0.398749886947172,0.0487804878048781,0.366666666666667,0.366666666666667,0.633333333333333,125.840909090909
large,RRAM,90,0.365269461077844,0.45,0.407634730538922,0.0476190476190476,0.391666666666667,0.391666666666667,0.608333333333333,142.106382978723
large,RRAM,91,0.495201535508637,0.498637602179837,0.496919568844237,0.341463414634146,0.483333333333333,0.483333333333333,0.516666666666667,174.637931034483
large,RRAM,92,0.346855983772819,0.524861878453039,0.435858931112929,0.230769230769231,0.358333333333333,0.358333333333333,0.641666666666667,130.93023255814
large,RRAM,93,0.343558282208589,0.498687664041995,0.421122973125292,0.222222222222222,0.35,0.35,0.65,143.642857142857
large,RRAM,94,0.508670520231214,0.454787234042553,0.481728877136884,0.41025641025641,0.5,0.5,0.5,154.35
large,RRAM,95,0.398797595190381,0.537433155080214,0.468115375135297,0.263157894736842,0.383333333333333,0.383333333333333,0.616666666666667,142.326086956522
large,RRAM,96,0.329192546583851,0.60061919504644,0.464905870815145,0.333333333333333,0.358333333333333,0.358333333333333,0.641666666666667,136.232558139535
large,RRAM,97,0.386,0.590322580645161,0.488161290322581,0.25,0.375,0.375,0.625,150.244444444444
large,RRAM,98,0.301030927835052,0.523809523809524,0.412420225822288,0.4,0.308333333333333,0.308333333333333,0.691666666666667,110.783783783784
large,RRAM,99,0.385375494071146,0.536656891495601,0.461016192783374,0.192307692307692,0.391666666666667,0.391666666666667,0.608333333333333,149.446808510638
large,RRAM,100,0.385036496350365,0.508196721311475,0.44661660883092,0.132352941176471,0.441666666666667,0.441666666666667,0.558333333333333,148.22641509434
large,RRAM,101,0.34,0.539083557951483,0.439541778975741,0.1,0.366666666666667,0.366666666666667,0.633333333333333,128.818181818182
large,RRAM,102,0.314516129032258,0.425474254742547,0.369995191887403,0,0.316666666666667,0.316666666666667,0.683333333333333,105.842105263158
large,RRAM,103,0.335922330097087,0.537414965986394,0.436668648041741,0.142857142857143,0.375,0.375,0.625,131.977777777778
large,RRAM,104,0.365853658536585,0.521489971346705,0.443671814941645,0.132075471698113,0.4,0.4,0.6,151.791666666667
large,RRAM,105,0.366602687140115,0.496,0.431301343570058,0.219512195121951,0.4,0.4,0.6,136.604166666667
large,RRAM,106,0.404896421845574,0.490765171503958,0.447830796674766,0.176470588235294,0.45,0.45,0.55,149.722222222222
large,RRAM,107,0.301960784313725,0.47244094488189,0.387200864597808,0.133333333333333,0.316666666666667,0.316666666666667,0.683333333333333,132.921052631579
large,RRAM,108,0.353535353535354,0.53021978021978,0.441877566877567,0.333333333333333,0.35,0.35,0.65,125.214285714286
large,RRAM,109,0.297520661157025,0.584615384615385,0.441068022886205,0.5,0.3,0.3,0.7,126.305555555556
large,RRAM,110,0.363821138211382,0.517333333333333,0.440577235772358,0.416666666666667,0.375,0.375,0.625,149.311111111111
large,RRAM,111,0.481553398058252,0.471698113207547,0.4766257556329,0.4,0.458333333333333,0.458333333333333,0.541666666666667,138.090909090909
large,RRAM,112,0.403703703703704,0.425133689839572,0.414418696771638,0.233333333333333,0.441666666666667,0.441666666666667,0.558333333333333,142.962264150943
large,RRAM,113,0.448897795591182,0.536931818181818,0.4929148068865,0.421052631578947,0.416666666666667,0.416666666666667,0.583333333333333,144.42
large,RRAM,114,0.338582677165354,0.512328767123288,0.425455722144321,0.142857142857143,0.35,0.35,0.65,144.785714285714
large,RRAM,115,0.402366863905325,0.506666666666667,0.454516765285996,0.296296296296296,0.408333333333333,0.408333333333333,0.591666666666667,150.775510204082
large,RRAM,116,0.383587786259542,0.656666666666667,0.520127226463104,0.159090909090909,0.408333333333333,0.408333333333333,0.591666666666667,146.612244897959
large,RRAM,117,0.372137404580153,0.504297994269341,0.438217699424747,0.159090909090909,0.4,0.4,0.6,137.875
large,RRAM,118,0.410748560460653,0.458563535911602,0.434656048186127,0.292682926829268,0.408333333333333,0.408333333333333,0.591666666666667,143.020408163265
large,RRAM,119,0.328657314629259,0.426701570680628,0.377679442654943,0,0.358333333333333,0.358333333333333,0.641666666666667,127.302325581395
large,RRAM,120,0.435387673956262,0.497237569060773,0.466312621508518,0.391304347826087,0.425,0.425,0.575,144.450980392157
large,RRAM,121,0.377176015473888,0.476584022038568,0.426880018756228,0.135135135135135,0.4,0.4,0.6,149.833333333333
large,RRAM,122,0.320247933884298,0.591715976331361,0.455981955107829,0.75,0.316666666666667,0.316666666666667,0.683333333333333,112.157894736842
large,RRAM,123,0.482352941176471,0.493261455525607,0.487807198351039,0.466666666666667,0.466666666666667,0.466666666666667,0.533333333333333,164.535714285714
large,RRAM,124,0.324435318275154,0.538681948424069,0.431558633349611,0.285714285714286,0.341666666666667,0.341666666666667,0.658333333333333,124.292682926829
large,RRAM,125,0.554307116104869,0.482849604221636,0.518578360163252,0.407407407407407,0.541666666666667,0.541666666666667,0.458333333333333,170.4
large,RRAM,126,0.32016632016632,0.546666666666667,0.433416493416493,1,0.333333333333333,0.333333333333333,0.666666666666667,120.15
large,RRAM,127,0.445759368836292,0.674496644295302,0.560128006565797,0.37037037037037,0.45,0.45,0.55,165.685185185185
large,RRAM,128,0.338551859099804,0.521865889212828,0.430208874156316,0.225806451612903,0.358333333333333,0.358333333333333,0.641666666666667,131.883720930233
large,RRAM,129,0.389662027833002,0.535911602209945,0.462786815021473,0.173913043478261,0.4,0.4,0.6,143.395833333333
large,RRAM,130,0.340681362725451,0.5,0.420340681362725,0.315789473684211,0.366666666666667,0.366666666666667,0.633333333333333,135.590909090909
large,RRAM,131,0.353174603174603,0.516393442622951,0.434784022898777,0.166666666666667,0.366666666666667,0.366666666666667,0.633333333333333,145.477272727273
large,RRAM,132,0.378167641325536,0.426701570680628,0.402434606003082,0.181818181818182,0.416666666666667,0.416666666666667,0.583333333333333,136.04
large,RRAM,133,0.358415841584158,0.502906976744186,0.430661409164172,0.12,0.375,0.375,0.625,132.177777777778
large,RRAM,134,0.327380952380952,0.558359621451104,0.442870286916028,0.125,0.333333333333333,0.333333333333333,0.666666666666667,124.825
large,RRAM,135,0.356870229007634,0.437837837837838,0.397354033422736,0.113636363636364,0.391666666666667,0.391666666666667,0.608333333333333,128.978723404255
large,RRAM,136,0.398422090729783,0.512534818941504,0.455478454835644,0.222222222222222,0.416666666666667,0.416666666666667,0.583333333333333,150.56
large,RRAM,137,0.439252336448598,0.502702702702703,0.47097751957565,0.236363636363636,0.475,0.475,0.525,161.789473684211
large,RRAM,138,0.451242829827916,0.506561679790026,0.478902254808971,0.27906976744186,0.441666666666667,0.441666666666667,0.558333333333333,163.962264150943
large,RRAM,139,0.409542743538767,0.528409090909091,0.468975917223929,0.260869565217391,0.4,0.4,0.6,151.791666666667
large,RRAM,140,0.345703125,0.414565826330532,0.380134475665266,0.03125,0.366666666666667,0.366666666666667,0.633333333333333,132.590909090909
large,RRAM,141,0.426640926640927,0.545722713864307,0.486181820252617,0.289473684210526,0.433333333333333,0.433333333333333,0.566666666666667,147.384615384615
large,RRAM,142,0.37125748502994,0.529411764705882,0.450334624867911,0.19047619047619,0.383333333333333,0.383333333333333,0.616666666666667,152.282608695652
large,RRAM,143,0.335892514395393,0.49438202247191,0.415137268433652,0.170731707317073,0.375,0.375,0.625,148.933333333333
large,RRAM,144,0.369781312127237,0.532738095238095,0.451259703682666,0.173913043478261,0.375,0.375,0.625,133.222222222222
large,RRAM,145,0.416044776119403,0.526595744680851,0.471320260400127,0.160714285714286,0.45,0.45,0.55,158.666666666667
large,RRAM,146,0.445525291828794,0.540540540540541,0.493032916184667,0.264705882352941,0.441666666666667,0.441666666666667,0.558333333333333,152.150943396226
large,RRAM,147,0.444664031620553,0.536388140161725,0.490526085891139,0.423076923076923,0.425,0.425,0.575,149.803921568627
large,RRAM,148,0.341948310139165,0.468085106382979,0.405016708261072,0.0869565217391304,0.35,0.35,0.65,141.833333333333
large,RRAM,149,0.325865580448065,0.553370786516854,0.43961818348246,0.363636363636364,0.325,0.325,0.675,120.487179487179
large,RRAM,150,0.385796545105566,0.520215633423181,0.453006089264373,0.219512195121951,0.416666666666667,0.416666666666667,0.583333333333333,153.94
large,RRAM,151,0.348425196850394,0.511936339522546,0.43018076818647,0.178571428571429,0.366666666666667,0.366666666666667,0.633333333333333,147.181818181818
large,RRAM,152,0.342105263157895,0.521621621621622,0.431863442389758,0.357142857142857,0.35,0.35,0.65,141.761904761905
large,RRAM,153,0.474074074074074,0.52046783625731,0.497270955165692,0.266666666666667,0.466666666666667,0.466666666666667,0.533333333333333,156.767857142857
large,RRAM,154,0.473684210526316,0.455026455026455,0.464355332776385,0.333333333333333,0.45,0.45,0.55,127.851851851852
large,RRAM,155,0.443564356435644,0.532394366197183,0.487979361316413,0.48,0.4,0.4,0.6,153.604166666667
large,RRAM,156,0.341948310139165,0.5,0.420974155069582,0.173913043478261,0.35,0.35,0.65,118.380952380952
large,RRAM,157,0.448210922787194,0.489130434782609,0.468670678784901,0.235294117647059,0.475,0.475,0.525,151.894736842105
large,RRAM,158,0.437375745526839,0.517808219178082,0.477591982352461,0.347826086956522,0.416666666666667,0.416666666666667,0.583333333333333,151.1
large,RRAM,159,0.458089668615984,0.46031746031746,0.459203564466722,0.393939393939394,0.441666666666667,0.441666666666667,0.558333333333333,158.943396226415
large,RRAM,160,0.406374501992032,0.545977011494253,0.476175756743142,0.181818181818182,0.408333333333333,0.408333333333333,0.591666666666667,137.326530612245
large,RRAM,161,0.389763779527559,0.51219512195122,0.450979450739389,0.285714285714286,0.408333333333333,0.408333333333333,0.591666666666667,145.387755102041
large,RRAM,162,0.414258188824663,0.505494505494505,0.459876347159584,0.230769230769231,0.408333333333333,0.408333333333333,0.591666666666667,158.897959183673
large,RRAM,163,0.405940594059406,0.485013623978202,0.445477109018804,0.36,0.425,0.425,0.575,147.333333333333
large,RRAM,164,0.353846153846154,0.498559077809798,0.426202615827976,0.2,0.4,0.4,0.6,146.791666666667
large,RRAM,165,0.313765182186235,0.516759776536313,0.415262479361274,0.214285714285714,0.341666666666667,0.341666666666667,0.658333333333333,133.048780487805
large,RRAM,166,0.450787401574803,0.5,0.475393700787402,0.392857142857143,0.425,0.425,0.575,143.313725490196
large,RRAM,167,0.333333333333333,0.508379888268156,0.420856610800745,0.111111111111111,0.341666666666667,0.341666666666667,0.658333333333333,131.487804878049
large,RRAM,168,0.398452611218569,0.547112462006079,0.472782536612324,0.216216216216216,0.425,0.425,0.575,142.745098039216
large,RRAM,169,0.468503937007874,0.473404255319149,0.470954096163511,0.5,0.433333333333333,0.433333333333333,0.566666666666667,149.865384615385
large,RRAM,170,0.518811881188119,0.50415512465374,0.511483502920929,0.56,0.475,0.475,0.525,146.122807017544
large,RRAM,171,0.351084812623274,0.439678284182306,0.39538154840279,0.148148148148148,0.366666666666667,0.366666666666667,0.633333333333333,139.909090909091
large,RRAM,172,0.383561643835616,0.574850299401198,0.479205971618407,0.193548387096774,0.416666666666667,0.416666666666667,0.583333333333333,152.64
large,RRAM,173,0.334669338677355,0.454301075268817,0.394485206973086,0.0526315789473684,0.358333333333333,0.358333333333333,0.641666666666667,132.046511627907
large,RRAM,174,0.51252408477842,0.497368421052632,0.504946252915526,0.358974358974359,0.483333333333333,0.483333333333333,0.516666666666667,148.827586206897
large,RRAM,175,0.33955223880597,0.50140056022409,0.42047639951503,0.107142857142857,0.383333333333333,0.383333333333333,0.616666666666667,140.521739130435
large,RRAM,176,0.351515151515152,0.517333333333333,0.434424242424242,0.4,0.35,0.35,0.65,138.095238095238
large,RRAM,177,0.435546875,0.50131926121372,0.46843306810686,0.40625,0.408333333333333,0.408333333333333,0.591666666666667,146.959183673469
large,RRAM,178,0.506666666666667,0.590659340659341,0.548663003663004,0.355555555555556,0.491666666666667,0.491666666666667,0.508333333333333,166.745762711864
large,RRAM,179,0.365200764818356,0.417989417989418,0.391595091403887,0.162790697674419,0.391666666666667,0.391666666666667,0.608333333333333,147.085106382979
large,RRAM,180,0.39766081871345,0.41005291005291,0.40385686438318,0.303030303030303,0.383333333333333,0.383333333333333,0.616666666666667,139.45652173913
large,RRAM,181,0.351888667992048,0.560693641618497,0.456291154805272,0.304347826086957,0.375,0.375,0.625,135.688888888889
large,RRAM,182,0.333333333333333,0.486631016042781,0.409982174688057,0.151515151515152,0.375,0.375,0.625,140.377777777778
large,RRAM,183,0.487523992322457,0.427821522309711,0.457672757316084,0.341463414634146,0.466666666666667,0.466666666666667,0.533333333333333,148.232142857143
large,RRAM,184,0.405088062622309,0.633440514469453,0.519264288545881,0.225806451612903,0.425,0.425,0.575,141.156862745098
large,RRAM,185,0.46958174904943,0.549019607843137,0.509300678446283,0.326086956521739,0.466666666666667,0.466666666666667,0.533333333333333,155.392857142857
large,RRAM,186,0.431861804222649,0.520107238605898,0.475984521414273,0.219512195121951,0.441666666666667,0.441666666666667,0.558333333333333,141.037735849057
large,RRAM,187,0.452611218568665,0.572881355932203,0.512746287250434,0.27027027027027,0.45,0.45,0.55,148.851851851852
large,RRAM,188,0.352826510721248,0.661849710982659,0.507338110851953,0.212121212121212,0.358333333333333,0.358333333333333,0.641666666666667,152.209302325581
large,RRAM,189,0.323471400394477,0.495934959349594,0.409703179872035,0.148148148148148,0.333333333333333,0.333333333333333,0.666666666666667,135.075
large,RRAM,190,0.37962962962963,0.552112676056338,0.465871152842984,0.183333333333333,0.408333333333333,0.408333333333333,0.591666666666667,151.877551020408
large,RRAM,191,0.403543307086614,0.524064171122995,0.463803739104804,0.464285714285714,0.425,0.425,0.575,152.803921568627
large,RRAM,192,0.365461847389558,0.50958904109589,0.437525444242724,0.444444444444444,0.358333333333333,0.358333333333333,0.641666666666667,126.953488372093
large,RRAM,193,0.34156378600823,0.561194029850746,0.451378907929488,0.333333333333333,0.35,0.35,0.65,120.52380952381
large,RRAM,194,0.491017964071856,0.519021739130435,0.505019851601145,0.571428571428571,0.466666666666667,0.466666666666667,0.533333333333333,142.946428571429
large,RRAM,195,0.304518664047151,0.513966480446927,0.409242572247039,0.172413793103448,0.316666666666667,0.316666666666667,0.683333333333333,135.605263157895
large,RRAM,196,0.430232558139535,0.619205298013245,0.52471892807639,0.222222222222222,0.425,0.425,0.575,147.549019607843
large,RRAM,197,0.480769230769231,0.534210526315789,0.50748987854251,0.3,0.483333333333333,0.483333333333333,0.516666666666667,148.01724137931
large,RRAM,198,0.316831683168317,0.476964769647697,0.396898226408007,0.16,0.341666666666667,0.341666666666667,0.658333333333333,134.585365853659
large,RRAM,199,0.482242990654206,0.471698113207547,0.476970551930876,0.327272727272727,0.525,0.525,0.475,157.603174603175
large,RRAM,200,0.484615384615385,0.591304347826087,0.537959866220736,0.25,0.491666666666667,0.491666666666667,0.508333333333333,156.864406779661
large,RRAM,201,0.480769230769231,0.513586956521739,0.497178093645485,0.35,0.466666666666667,0.466666666666667,0.533333333333333,160.589285714286
large,RRAM,202,0.387628865979381,0.50828729281768,0.44795807939853,0.4,0.383333333333333,0.383333333333333,0.616666666666667,129
large,RRAM,203,0.347058823529412,0.522857142857143,0.434957983193277,0.166666666666667,0.366666666666667,0.366666666666667,0.633333333333333,142.318181818182
large,RRAM,204,0.364372469635628,0.489528795811518,0.426950632723573,0.428571428571429,0.366666666666667,0.366666666666667,0.633333333333333,136.431818181818
large,RRAM,205,0.320079522862823,0.55952380952381,0.439801666193316,0.304347826086957,0.35,0.35,0.65,133.190476190476
large,RRAM,206,0.443181818181818,0.486486486486487,0.464834152334152,0.208333333333333,0.45,0.45,0.55,163.777777777778
large,RRAM,207,0.404624277456647,0.5,0.452312138728324,0.153846153846154,0.416666666666667,0.416666666666667,0.583333333333333,134.14
large,RRAM,208,0.43495145631068,0.523255813953488,0.479103635132084,0.342857142857143,0.441666666666667,0.441666666666667,0.558333333333333,147.358490566038
large,RRAM,209,0.448818897637795,0.490463215258856,0.469641056448325,0.357142857142857,0.458333333333333,0.458333333333333,0.541666666666667,153.909090909091
large,RRAM,210,0.512476007677543,0.502631578947368,0.507553793312456,0.463414634146341,0.508333333333333,0.508333333333333,0.491666666666667,156.967213114754
large,RRAM,211,0.460952380952381,0.540229885057471,0.500591133004926,0.266666666666667,0.475,0.475,0.525,163.508771929825
